filename,replication_factor,consistency,workload,threads,overall_runtime_ms,overall_throughput_ops_sec,read_operations,read_averagelatency_us,read_minlatency_us,read_maxlatency_us,read_95thpercentilelatency_us,read_99thpercentilelatency_us,update_operations,update_averagelatency_us,update_minlatency_us,update_maxlatency_us,update_95thpercentilelatency_us,update_99thpercentilelatency_us,cleanup_operations,cleanup_averagelatency_us,cleanup_minlatency_us,cleanup_maxlatency_us,cleanup_95thpercentilelatency_us,cleanup_99thpercentilelatency_us,insert_operations,insert_averagelatency_us,insert_minlatency_us,insert_maxlatency_us,insert_95thpercentilelatency_us,insert_99thpercentilelatency_us,scan_operations,scan_averagelatency_us,scan_minlatency_us,scan_maxlatency_us,scan_95thpercentilelatency_us,scan_99thpercentilelatency_us,read_modify_write_operations,read_modify_write_averagelatency_us,read_modify_write_minlatency_us,read_modify_write_maxlatency_us,read_modify_write_95thpercentilelatency_us,read_modify_write_99thpercentilelatency_us
ycsb_rf3_linearizable_workloade_threads2.log,3,linearizable,e,2,1650.0,606.060606060606,,,,,,,,,,,,,2.0,0.5,0.0,1.0,1.0,1.0,42.0,1708.4761904761904,985.0,12583.0,1836.0,12583.0,958.0,2778.705636743215,527.0,120447.0,4219.0,6143.0,,,,,,
ycsb_rf3_linearizable_workloade_threads256.log,3,linearizable,e,256,1771.0,564.652738565782,,,,,,,,,,,,,256.0,0.01953125,0.0,2.0,0.0,1.0,54.0,201494.6851851852,1657.0,821759.0,787455.0,816127.0,946.0,290096.29069767444,1348.0,862719.0,824831.0,851967.0,,,,,,
ycsb_rf3_linearizable_workloade_threads32.log,3,linearizable,e,32,1016.0,984.2519685039371,,,,,,,,,,,,,32.0,0.0625,0.0,2.0,0.0,2.0,46.0,7578.108695652174,1022.0,224255.0,11983.0,224255.0,954.0,22165.900419287213,1483.0,295935.0,39679.0,287231.0,,,,,,
ycsb_rf3_linearizable_workloade_threads4.log,3,linearizable,e,4,1078.0,927.643784786642,,,,,,,,,,,,,4.0,0.25,0.0,1.0,1.0,1.0,44.0,6010.159090909091,835.0,98303.0,3287.0,98303.0,956.0,3164.6589958158997,573.0,89919.0,4795.0,12623.0,,,,,,
ycsb_rf3_linearizable_workloade_threads64.log,3,linearizable,e,64,1078.0,927.643784786642,,,,,,,,,,,,,64.0,0.0625,0.0,2.0,0.0,1.0,45.0,23139.48888888889,1498.0,296191.0,272383.0,296191.0,955.0,46406.86282722513,581.0,357119.0,292095.0,348159.0,,,,,,
ycsb_rf3_linearizable_workloade_threads8.log,3,linearizable,e,8,946.0,1057.0824524312895,,,,,,,,,,,,,8.0,0.125,0.0,1.0,1.0,1.0,44.0,5708.613636363636,892.0,173951.0,3543.0,173951.0,956.0,5371.855648535565,483.0,209279.0,10239.0,19391.0,,,,,,
ycsb_rf3_linearizable_workloadf_threads1.log,3,linearizable,f,1,1325.0,754.7169811320755,1000.0,658.522,347.0,65151.0,906.0,1557.0,511.0,841.720156555773,572.0,4037.0,1234.0,1774.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,511.0,1567.0606653620353,1019.0,75071.0,2105.0,2835.0
ycsb_rf3_linearizable_workloadf_threads128.log,3,linearizable,f,128,1093.0,914.9130832570905,1000.0,77036.566,447.0,401663.0,373247.0,390911.0,490.0,7747.2326530612245,650.0,56063.0,31007.0,45023.0,128.0,0.03125,0.0,2.0,0.0,1.0,,,,,,,,,,,,,490.0,92860.2693877551,1329.0,442111.0,411391.0,428287.0
ycsb_rf3_linearizable_workloadf_threads16.log,3,linearizable,f,16,683.0,1464.1288433382138,1000.0,5061.322,389.0,177663.0,7151.0,174079.0,500.0,1978.856,615.0,13527.0,4215.0,11367.0,16.0,0.0625,0.0,1.0,0.0,1.0,,,,,,,,,,,,,500.0,7383.86,1172.0,196223.0,15911.0,192383.0
ycsb_rf3_linearizable_workloadf_threads2.log,3,linearizable,f,2,909.0,1100.1100110011,1000.0,866.271,309.0,83647.0,1145.0,2024.0,503.0,890.9502982107356,519.0,3813.0,1377.0,2621.0,2.0,0.5,0.0,1.0,1.0,1.0,,,,,,,,,,,,,503.0,1951.027833001988,967.0,93951.0,2353.0,4515.0
ycsb_rf3_linearizable_workloadf_threads256.log,3,linearizable,f,256,1270.0,787.4015748031496,1000.0,161086.199,838.0,454143.0,434175.0,449279.0,505.0,18357.974257425743,751.0,95743.0,68479.0,86527.0,256.0,0.015625,0.0,4.0,0.0,0.0,,,,,,,,,,,,,505.0,185839.99801980198,1701.0,552447.0,504319.0,535039.0
ycsb_rf3_linearizable_workloadf_threads32.log,3,linearizable,f,32,754.0,1326.2599469496022,1000.0,12007.307,422.0,194559.0,18015.0,191103.0,509.0,3114.671905697446,655.0,38751.0,8087.0,32799.0,32.0,0.03125,0.0,1.0,0.0,1.0,,,,,,,,,,,,,509.0,15584.26326129666,1223.0,240127.0,22271.0,231039.0
ycsb_rf3_linearizable_workloadf_threads4.log,3,linearizable,f,4,699.0,1430.615164520744,1000.0,1183.355,347.0,87167.0,1361.0,3567.0,527.0,1134.2277039848198,548.0,33279.0,1658.0,3001.0,4.0,0.5,0.0,2.0,2.0,2.0,,,,,,,,,,,,,527.0,2166.8728652751424,994.0,97663.0,2779.0,7095.0
ycsb_rf3_linearizable_workloadf_threads64.log,3,linearizable,f,64,890.0,1123.5955056179776,1000.0,29034.323,485.0,257919.0,240383.0,250751.0,507.0,5029.595660749507,581.0,54239.0,37631.0,48639.0,64.0,0.015625,0.0,1.0,0.0,0.0,,,,,,,,,,,,,507.0,37019.680473372784,1154.0,313599.0,295167.0,308479.0
ycsb_rf3_linearizable_workloadf_threads8.log,3,linearizable,f,8,617.0,1620.7455429497568,1000.0,2189.19,363.0,133759.0,2541.0,8015.0,503.0,1327.9880715705765,609.0,7915.0,2135.0,6339.0,8.0,0.125,0.0,1.0,1.0,1.0,,,,,,,,,,,,,503.0,3862.8568588469184,1107.0,148863.0,4623.0,14119.0
ycsb_rf3_none_workloada_threads1.log,3,none,a,1,1020.0,980.3921568627451,492.0,658.9349593495934,309.0,65023.0,861.0,1668.0,508.0,911.4606299212599,538.0,3489.0,1398.0,1802.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_none_workloada_threads128.log,3,none,a,128,875.0,1142.857142857143,472.0,61919.6186440678,881.0,358655.0,343039.0,354303.0,528.0,55088.96212121212,1200.0,356607.0,339455.0,354047.0,128.0,0.0078125,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_none_workloada_threads16.log,3,none,a,16,645.0,1550.3875968992247,474.0,3788.194092827004,462.0,198783.0,11071.0,15399.0,526.0,7299.606463878327,749.0,198399.0,11391.0,196479.0,16.0,0.0625,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_none_workloada_threads2.log,3,none,a,2,718.0,1392.757660167131,495.0,616.5313131313131,302.0,7531.0,1138.0,1969.0,505.0,1268.029702970297,603.0,78911.0,1574.0,2205.0,2.0,0.5,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_none_workloada_threads256.log,3,none,a,256,1248.0,801.2820512820513,503.0,146004.5149105368,699.0,507391.0,492543.0,504063.0,497.0,126939.48289738431,1007.0,507647.0,483071.0,502271.0,256.0,0.01171875,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_none_workloada_threads32.log,3,none,a,32,677.0,1477.1048744460857,485.0,10978.39793814433,422.0,201471.0,31999.0,199679.0,515.0,9765.504854368932,820.0,198015.0,27647.0,194943.0,32.0,0.03125,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_none_workloada_threads4.log,3,none,a,4,601.0,1663.8935108153078,493.0,1179.0,308.0,85631.0,1376.0,4211.0,507.0,1586.4516765285996,557.0,84287.0,1949.0,4099.0,4.0,0.25,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_none_workloada_threads64.log,3,none,a,64,711.0,1406.4697609001407,534.0,22076.597378277154,596.0,251903.0,233855.0,248063.0,466.0,20789.345493562232,1350.0,248319.0,233343.0,242687.0,64.0,0.03125,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_none_workloada_threads8.log,3,none,a,8,559.0,1788.9087656529516,507.0,2506.9723865877713,381.0,111999.0,5135.0,109375.0,493.0,2186.237322515213,745.0,112383.0,4435.0,21519.0,8.0,0.125,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_none_workloadb_threads1.log,3,none,b,1,822.0,1216.54501216545,956.0,566.7081589958159,280.0,64095.0,891.0,1565.0,44.0,1084.3181818181818,710.0,3307.0,1692.0,3307.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_none_workloadb_threads128.log,3,none,b,128,848.0,1179.245283018868,946.0,53599.98625792812,710.0,349183.0,326911.0,343295.0,54.0,61619.92592592593,1138.0,329471.0,316159.0,329215.0,128.0,0.0078125,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_none_workloadb_threads16.log,3,none,b,16,550.0,1818.1818181818182,921.0,4228.937024972855,463.0,146815.0,9319.0,142975.0,79.0,7848.898734177215,1112.0,146175.0,15511.0,142591.0,16.0,0.0625,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_none_workloadb_threads2.log,3,none,b,2,653.0,1531.3935681470139,956.0,794.0941422594142,294.0,80703.0,1130.0,2051.0,44.0,1116.5,737.0,3267.0,1844.0,3267.0,2.0,0.5,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_none_workloadb_threads256.log,3,none,b,256,1246.0,802.5682182985554,945.0,154656.53756613756,609.0,583167.0,560639.0,578047.0,55.0,195409.45454545456,2442.0,572927.0,566783.0,572415.0,256.0,0.0078125,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_none_workloadb_threads32.log,3,none,b,32,646.0,1547.9876160990711,941.0,9186.646121147714,378.0,173567.0,25311.0,169727.0,59.0,5610.35593220339,847.0,162431.0,6783.0,15839.0,32.0,0.03125,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_none_workloadb_threads4.log,3,none,b,4,545.0,1834.8623853211009,953.0,1202.6589716684155,311.0,81855.0,1697.0,3801.0,47.0,1224.0425531914893,705.0,4167.0,1679.0,4167.0,4.0,0.25,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_none_workloadb_threads64.log,3,none,b,64,760.0,1315.7894736842106,945.0,22353.489947089947,619.0,254847.0,235775.0,250239.0,55.0,24087.8,1367.0,243327.0,240767.0,241919.0,64.0,0.015625,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_none_workloadb_threads8.log,3,none,b,8,542.0,1845.018450184502,954.0,2095.8312368972747,394.0,130175.0,2847.0,9503.0,46.0,4535.521739130435,865.0,126975.0,5739.0,126975.0,8.0,0.125,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_none_workloadc_threads1.log,3,none,c,1,782.0,1278.772378516624,1000.0,550.288,268.0,65599.0,852.0,1579.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_none_workloadc_threads128.log,3,none,c,128,844.0,1184.8341232227488,1000.0,54774.77,631.0,380671.0,348159.0,364287.0,,,,,,,128.0,0.0078125,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_none_workloadc_threads16.log,3,none,c,16,564.0,1773.049645390071,1000.0,4431.149,585.0,138879.0,11703.0,134271.0,,,,,,,16.0,0.0625,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_none_workloadc_threads2.log,3,none,c,2,610.0,1639.344262295082,1000.0,728.85,299.0,82367.0,1042.0,1972.0,,,,,,,2.0,0.5,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_none_workloadc_threads256.log,3,none,c,256,1181.0,846.740050804403,1000.0,171048.01,647.0,612351.0,593919.0,609791.0,,,,,,,256.0,0.0625,0.0,13.0,0.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_none_workloadc_threads32.log,3,none,c,32,675.0,1481.4814814814815,1000.0,10093.416,474.0,186367.0,37183.0,181631.0,,,,,,,32.0,0.03125,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_none_workloadc_threads4.log,3,none,c,4,527.0,1897.5332068311195,1000.0,1100.473,291.0,84287.0,1744.0,3589.0,,,,,,,4.0,0.5,0.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_none_workloadc_threads64.log,3,none,c,64,724.0,1381.2154696132598,1000.0,23512.935,791.0,247935.0,232063.0,242431.0,,,,,,,64.0,0.078125,0.0,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_none_workloadc_threads8.log,3,none,c,8,546.0,1831.5018315018315,1000.0,2312.427,370.0,151039.0,3031.0,8011.0,,,,,,,8.0,0.125,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_none_workloadd_threads1.log,3,none,d,1,853.0,1172.3329425556858,854.0,591.9754098360655,293.0,64415.0,971.0,1639.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,48.0,1521.5,794.0,14175.0,1680.0,14175.0,,,,,,,,,,,,
ycsb_rf3_none_workloadd_threads128.log,3,none,d,128,845.0,1183.4319526627219,949.0,52701.269757639624,724.0,346367.0,325375.0,337663.0,,,,,,,128.0,0.0078125,0.0,1.0,0.0,0.0,50.0,78238.78,1563.0,407551.0,369663.0,407551.0,,,,,,,,,,,,
ycsb_rf3_none_workloadd_threads16.log,3,none,d,16,575.0,1739.1304347826087,909.0,4668.8250825082505,407.0,144639.0,11391.0,140159.0,,,,,,,16.0,0.0625,0.0,1.0,0.0,1.0,62.0,8428.193548387097,1511.0,164863.0,15471.0,157055.0,,,,,,,,,,,,
ycsb_rf3_none_workloadd_threads2.log,3,none,d,2,679.0,1472.7540500736377,860.0,793.9837209302326,294.0,80831.0,1083.0,1830.0,,,,,,,2.0,0.5,0.0,1.0,1.0,1.0,60.0,1604.2666666666667,767.0,19167.0,2315.0,2445.0,,,,,,,,,,,,
ycsb_rf3_none_workloadd_threads256.log,3,none,d,256,1230.0,813.0081300813008,953.0,144863.2130115425,741.0,544255.0,504063.0,517887.0,,,,,,,256.0,0.00390625,0.0,1.0,0.0,0.0,47.0,190527.17021276595,1952.0,666111.0,656383.0,666111.0,,,,,,,,,,,,
ycsb_rf3_none_workloadd_threads32.log,3,none,d,32,646.0,1547.9876160990711,908.0,10056.300660792951,481.0,169599.0,37631.0,164735.0,,,,,,,32.0,0.03125,0.0,1.0,0.0,1.0,68.0,6252.176470588235,1165.0,58303.0,27279.0,58239.0,,,,,,,,,,,,
ycsb_rf3_none_workloadd_threads4.log,3,none,d,4,558.0,1792.1146953405018,873.0,1256.4879725085912,294.0,84351.0,1787.0,3605.0,,,,,,,4.0,0.25,0.0,1.0,1.0,1.0,61.0,1688.360655737705,707.0,23359.0,2007.0,4025.0,,,,,,,,,,,,
ycsb_rf3_none_workloadd_threads64.log,3,none,d,64,760.0,1315.7894736842106,937.0,22581.28068303095,752.0,256895.0,238591.0,250495.0,,,,,,,64.0,0.015625,0.0,1.0,0.0,0.0,52.0,32554.865384615383,3010.0,278527.0,269055.0,276223.0,,,,,,,,,,,,
ycsb_rf3_none_workloadd_threads8.log,3,none,d,8,567.0,1763.668430335097,886.0,2545.887133182844,365.0,156287.0,3109.0,8607.0,,,,,,,8.0,0.125,0.0,1.0,1.0,1.0,43.0,3162.1162790697676,917.0,36671.0,11343.0,36671.0,,,,,,,,,,,,
ycsb_rf3_none_workloade_threads1.log,3,none,e,1,2321.0,430.8487720809996,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,42.0,1968.2619047619048,893.0,18847.0,2673.0,18847.0,958.0,2087.9070981210857,365.0,72191.0,3535.0,4731.0,,,,,,
ycsb_rf3_none_workloade_threads128.log,3,none,e,128,1216.0,822.3684210526316,,,,,,,,,,,,,128.0,0.0078125,0.0,1.0,0.0,0.0,54.0,87387.57407407407,1744.0,522751.0,473343.0,478463.0,946.0,92366.33298097251,944.0,531967.0,477951.0,506623.0,,,,,,
ycsb_rf3_none_workloade_threads16.log,3,none,e,16,800.0,1250.0,,,,,,,,,,,,,16.0,0.0625,0.0,1.0,0.0,1.0,56.0,2991.089285714286,1023.0,42367.0,3053.0,25631.0,944.0,8700.417372881357,553.0,233215.0,16703.0,211583.0,,,,,,
ycsb_rf3_none_workloade_threads2.log,3,none,e,2,1445.0,692.0415224913495,,,,,,,,,,,,,2.0,0.5,0.0,1.0,1.0,1.0,56.0,1625.0535714285713,864.0,16399.0,1925.0,2559.0,944.0,2403.39406779661,410.0,88895.0,3841.0,7467.0,,,,,,
ycsb_rf3_none_workloade_threads256.log,3,none,e,256,1563.0,639.7952655150352,,,,,,,,,,,,,256.0,0.0234375,0.0,2.0,0.0,1.0,44.0,165485.43181818182,2402.0,638463.0,614399.0,638463.0,956.0,222068.86297071129,1352.0,594943.0,567807.0,585727.0,,,,,,
ycsb_rf3_none_workloade_threads32.log,3,none,e,32,848.0,1179.245283018868,,,,,,,,,,,,,32.0,0.03125,0.0,1.0,0.0,1.0,49.0,5674.408163265306,1126.0,67583.0,23903.0,67583.0,951.0,16087.043112513144,639.0,275967.0,40031.0,259583.0,,,,,,
ycsb_rf3_none_workloade_threads4.log,3,none,e,4,920.0,1086.9565217391305,,,,,,,,,,,,,4.0,0.25,0.0,1.0,1.0,1.0,52.0,1701.8653846153845,895.0,17455.0,1787.0,2028.0,948.0,2740.2289029535864,415.0,106367.0,3973.0,10583.0,,,,,,
ycsb_rf3_none_workloade_threads64.log,3,none,e,64,986.0,1014.1987829614604,,,,,,,,,,,,,64.0,0.15625,0.0,8.0,0.0,1.0,38.0,36057.15789473684,1612.0,301823.0,280575.0,301823.0,962.0,37593.35343035343,988.0,412927.0,311807.0,372991.0,,,,,,
ycsb_rf3_none_workloade_threads8.log,3,none,e,8,762.0,1312.3359580052493,,,,,,,,,,,,,8.0,0.125,0.0,1.0,1.0,1.0,51.0,1818.5294117647059,906.0,17407.0,2137.0,2889.0,949.0,4156.801896733404,479.0,164863.0,5791.0,16879.0,,,,,,
ycsb_rf3_none_workloadf_threads1.log,3,none,f,1,1239.0,807.1025020177563,1000.0,563.376,266.0,65279.0,782.0,1597.0,503.0,877.9165009940358,562.0,4023.0,1320.0,1819.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,503.0,1340.6540755467197,874.0,7711.0,2111.0,2971.0
ycsb_rf3_none_workloadf_threads128.log,3,none,f,128,881.0,1135.0737797956867,1000.0,49616.951,600.0,357631.0,332543.0,352255.0,511.0,10403.939334637966,945.0,48479.0,40991.0,44799.0,128.0,0.015625,0.0,1.0,0.0,1.0,,,,,,,,,,,,,511.0,68012.56164383562,1696.0,438783.0,408063.0,423935.0
ycsb_rf3_none_workloadf_threads16.log,3,none,f,16,603.0,1658.374792703151,1000.0,4151.15,339.0,148351.0,8791.0,145023.0,460.0,2454.776086956522,672.0,29967.0,4083.0,22335.0,16.0,0.0625,0.0,1.0,0.0,1.0,,,,,,,,,,,,,460.0,5865.0,1112.0,169727.0,7431.0,49535.0
ycsb_rf3_none_workloadf_threads2.log,3,none,f,2,828.0,1207.729468599034,1000.0,659.574,279.0,81151.0,868.0,1732.0,502.0,1021.0697211155378,589.0,27199.0,1370.0,2149.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,502.0,1703.0597609561753,917.0,91583.0,2135.0,4035.0
ycsb_rf3_none_workloadf_threads256.log,3,none,f,256,1247.0,801.924619085806,1000.0,136527.909,553.0,528895.0,500735.0,522495.0,495.0,22508.80808080808,868.0,92351.0,61247.0,89855.0,256.0,0.54296875,0.0,137.0,0.0,0.0,,,,,,,,,,,,,495.0,174570.61212121212,1485.0,612863.0,551935.0,583679.0
ycsb_rf3_none_workloadf_threads32.log,3,none,f,32,714.0,1400.5602240896358,1000.0,9553.902,351.0,198143.0,20303.0,193279.0,528.0,4355.738636363636,786.0,39903.0,9039.0,37375.0,32.0,0.0625,0.0,2.0,0.0,2.0,,,,,,,,,,,,,528.0,13141.998106060606,1202.0,243839.0,29967.0,239487.0
ycsb_rf3_none_workloadf_threads4.log,3,none,f,4,649.0,1540.8320493066255,1000.0,964.734,275.0,86847.0,1235.0,3367.0,493.0,1210.653144016227,545.0,31679.0,1736.0,3345.0,4.0,0.5,0.0,2.0,2.0,2.0,,,,,,,,,,,,,493.0,2015.762677484787,875.0,98815.0,2785.0,6979.0
ycsb_rf3_none_workloadf_threads64.log,3,none,f,64,785.0,1273.8853503184714,1000.0,22652.213,585.0,268287.0,250367.0,262655.0,511.0,6820.471624266145,977.0,42399.0,17375.0,36991.0,64.0,0.046875,0.0,2.0,0.0,1.0,,,,,,,,,,,,,511.0,31921.59099804305,1801.0,317439.0,281855.0,299007.0
ycsb_rf3_none_workloadf_threads8.log,3,none,f,8,576.0,1736.111111111111,1000.0,1825.797,295.0,119935.0,2157.0,7175.0,490.0,1383.8510204081633,598.0,8127.0,2311.0,7687.0,8.0,0.25,0.0,1.0,1.0,1.0,,,,,,,,,,,,,490.0,3322.5510204081634,1036.0,135039.0,4375.0,13391.0
ycsb_rf3_strong_workloada_threads1.log,3,strong,a,1,1235.0,809.7165991902834,484.0,1102.8161157024792,673.0,64223.0,1392.0,2065.0,516.0,904.3391472868217,617.0,2981.0,1267.0,1690.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_strong_workloada_threads128.log,3,strong,a,128,938.0,1066.0980810234541,529.0,55782.432892249526,993.0,372991.0,352767.0,365823.0,471.0,59763.63694267516,1094.0,371455.0,352255.0,364031.0,128.0,0.0078125,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_strong_workloada_threads16.log,3,strong,a,16,611.0,1636.6612111292961,495.0,5515.444444444444,729.0,148223.0,14527.0,144639.0,505.0,4781.041584158415,748.0,145535.0,10239.0,142079.0,16.0,0.0625,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_strong_workloada_threads2.log,3,strong,a,2,801.0,1248.4394506866417,514.0,996.5155642023346,585.0,5919.0,1705.0,2381.0,486.0,1238.8395061728395,588.0,78399.0,1553.0,2067.0,2.0,5.0,0.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_strong_workloada_threads256.log,3,strong,a,256,1178.0,848.8964346349745,481.0,138525.83783783784,1215.0,537087.0,513279.0,532991.0,519.0,148522.28901734104,1098.0,527871.0,511743.0,527359.0,256.0,0.02734375,0.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_strong_workloada_threads32.log,3,strong,a,32,692.0,1445.086705202312,491.0,11900.065173116089,800.0,203647.0,48927.0,200319.0,509.0,10720.420432220038,1146.0,200319.0,39583.0,196991.0,32.0,0.03125,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_strong_workloada_threads4.log,3,strong,a,4,685.0,1459.85401459854,510.0,1842.8509803921568,623.0,82943.0,2275.0,4775.0,490.0,1577.0428571428572,576.0,81535.0,2137.0,3575.0,4.0,0.25,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_strong_workloada_threads64.log,3,strong,a,64,745.0,1342.2818791946308,481.0,21320.322245322244,1303.0,253823.0,233471.0,246911.0,519.0,23458.485549132947,1087.0,252159.0,235519.0,248703.0,64.0,0.03125,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_strong_workloada_threads8.log,3,strong,a,8,584.0,1712.3287671232877,491.0,2768.6232179226067,576.0,112575.0,4239.0,11367.0,509.0,2298.9135559921415,552.0,112127.0,2853.0,10895.0,8.0,0.125,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_strong_workloadb_threads1.log,3,strong,b,1,1190.0,840.3361344537815,955.0,955.3099476439791,554.0,64543.0,1358.0,1823.0,45.0,1017.4666666666667,673.0,3177.0,1375.0,3177.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_strong_workloadb_threads128.log,3,strong,b,128,878.0,1138.9521640091116,955.0,56172.83455497382,950.0,356095.0,335615.0,349439.0,45.0,40692.066666666666,2210.0,335103.0,326399.0,335103.0,128.0,0.0234375,0.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_strong_workloadb_threads16.log,3,strong,b,16,635.0,1574.8031496062993,953.0,5303.0713536201465,673.0,165119.0,11663.0,161663.0,47.0,5750.106382978724,1212.0,162687.0,8671.0,162687.0,16.0,0.0625,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_strong_workloadb_threads2.log,3,strong,b,2,836.0,1196.1722488038276,955.0,1175.7759162303664,582.0,84031.0,1606.0,2421.0,45.0,1056.7777777777778,649.0,3241.0,1644.0,3241.0,2.0,0.5,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_strong_workloadb_threads256.log,3,strong,b,256,1279.0,781.8608287724785,933.0,143105.32154340835,1188.0,556031.0,512255.0,536575.0,67.0,120476.79104477612,1329.0,514303.0,496383.0,504063.0,256.0,0.0390625,0.0,7.0,0.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_strong_workloadb_threads32.log,3,strong,b,32,665.0,1503.7593984962407,948.0,10808.6888185654,854.0,179455.0,39071.0,175871.0,52.0,3513.923076923077,1042.0,10119.0,6931.0,10047.0,32.0,0.03125,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_strong_workloadb_threads4.log,3,strong,b,4,690.0,1449.2753623188405,971.0,1702.6560247167868,594.0,92351.0,2151.0,3997.0,29.0,3171.0,657.0,54911.0,4807.0,54911.0,4.0,0.25,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_strong_workloadb_threads64.log,3,strong,b,64,776.0,1288.659793814433,950.0,25486.522105263157,1054.0,279551.0,259327.0,274431.0,50.0,16859.86,1416.0,276735.0,30655.0,276735.0,64.0,0.015625,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_strong_workloadb_threads8.log,3,strong,b,8,589.0,1697.792869269949,955.0,2686.402094240838,638.0,131327.0,3557.0,10007.0,45.0,1791.8222222222223,894.0,8703.0,5559.0,8703.0,8.0,0.125,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_strong_workloadc_threads1.log,3,strong,c,1,1205.0,829.8755186721992,1000.0,975.563,584.0,65791.0,1347.0,2055.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_strong_workloadc_threads128.log,3,strong,c,128,848.0,1179.245283018868,1000.0,55608.241,1249.0,357887.0,344063.0,352767.0,,,,,,,128.0,0.015625,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_strong_workloadc_threads16.log,3,strong,c,16,603.0,1658.374792703151,1000.0,5157.183,827.0,167935.0,9759.0,164223.0,,,,,,,16.0,0.0625,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,
